brochure_dokumen_url,id,iklan,lesen_records,lat,lng,lokasi,nama,pemaju_alamat_daftar,pemaju_alamat_perniagaan,pemaju_alamat_web,pemaju_bilanganProjek,pemaju_emel,pemaju_kod_pemaju,pemaju_latest_lesen_no_lesenpermit,pemaju_latest_lesen_tarikh_luput,pemaju_latest_lesen_tarikh_mula,pemaju_mempunyaiKesalahan,pemaju_nama,pemaju_statusPemaju,pemaju_telefon,pemaju_telefon2,pjb_jenis,pjb_pindaanTempohSerahKosong,pjb_serahKosongBaharuIkutPjbPertama,pjb_serahKosongIkutPjb,pjb_tarikhPjbPertama,pjb_tempohAsal,pjb_tempohPembinaanBaharu,pjb_tempohTambahanDiluluskan,projek_daerah,projek_kod_projek,projek_nama,projek_negeri,projek_permitMula,projek_permitNo,projek_permitTamat,status_keseluruhan,status_maklumatPembangunan,status_nota,status_rows,unitSummary_bilik,unitSummary_bilikAir,unitSummary_keluasan,unitSummary_unit
https://hims.kpkt.gov.my/files/19760/19760-2/IKLAN_BROSUR_01.pdf,19760-2,"[{""src"": ""https://hims.kpkt.gov.my/files/19760/19760-2/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]",[],3.16033,101.72223,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI SKYLINE DUTA AMPANG,"18-2, Jalan 2/114, Kuchai Business Centre, Off Jalan Klang Lama, 58200, Kuala Lumpur, Wp Kuala Lumpur","Ts Law Tower (menara Tslaw), Level 45, No. 39, Jalan Kamuning, Pinggiran Trx, 55100, Kuala Lumpur, Wp Kuala Lumpur",skylineembassy.com,2,marketing@tslawland.com,19760,19760/09-2027/0998(A),13/9/2027,14/9/2022,,SKYLINE EMBASSY SDN. BHD.,Aktif,0386842899,0104470703,Jadual H,Ya,2-Oct-28,2-Oct-27,2-Oct-24,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,19760-2,Residensi Skyline Duta Ampang,Wp Kuala Lumpur,30/9/2024,19760-2/09-2027/0884(N)-(S),29/9/2027,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""63"", ""bilik"": ""1, 2"", ""tandas"": ""1, 2"", ""keluasan"": ""0"", ""unit"": 432, ""hargaMin"": ""912,000.00"", ""hargaMax"": ""1,546,000.00"", ""peratus"": ""67.92"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","1, 2","1, 2",0 mps,432
,30331-1,[],"[{""no"": ""30331-1/01-2026/0047(A)-(S)"", ""mula"": ""13 Jan 2023"", ""tamat"": ""12 Jan 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""30331-1/01-2026/0047(N)-(S)"", ""mula"": ""13 Jan 2023"", ""tamat"": ""12 Jan 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.088663,101.706648,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI SKYLINE KUCHAI,"3a-3-2, Platinum Mondrian, Pv 128, No. 128, Jalan Genting Klang, Setapak, 53300, Kuala Lumpur, Wp Kuala Lumpur","No 47, 5th Floor Jalan 1/116b, Kuchai Entrepreneurs' Park , Off Jalan Kuchai Lama , 58200, Kuala Lumpur, Wp Kuala Lumpur",,2,timothy.chiew@tslawland.com,30331,30331/01-2028/0008(A),4/1/2028,5/1/2023,Ada Kesalahan,L & T REALTY SDN. BHD.,Aktif,038684289,0196686819,Jadual H,Ya,4-Oct-27,4-Feb-26,4-Feb-23,36 Bulan,56 Bulan,20 Bulan,Kuala Lumpur,30331-1,Residensi Skyline Kuchai,Wp Kuala Lumpur,13/1/2023,30331-1/01-2026/0047(A)-(S),12/1/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Suite"", ""tingkat"": ""59"", ""bilik"": ""1, 2, 3"", ""tandas"": ""1, 2"", ""keluasan"": ""0"", ""unit"": 897, ""hargaMin"": ""507,800.00"", ""hargaMax"": ""1,324,800.00"", ""peratus"": ""47.45"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","1, 2, 3","1, 2",0 mps,897
,30331-2,[],"[{""no"": ""30331-2/01-2026/0054(A)-(S)"", ""mula"": ""16 Jan 2023"", ""tamat"": ""15 Jan 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""30331-2/01-2026/0054(N)-(S)"", ""mula"": ""16 Jan 2023"", ""tamat"": ""15 Jan 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.092702,101.690432,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI SKYLINE KUCHAI,"3a-3-2, Platinum Mondrian, Pv 128, No. 128, Jalan Genting Klang, Setapak, 53300, Kuala Lumpur, Wp Kuala Lumpur","No 47, 5th Floor Jalan 1/116b, Kuchai Entrepreneurs' Park , Off Jalan Kuchai Lama , 58200, Kuala Lumpur, Wp Kuala Lumpur",,2,timothy.chiew@tslawland.com,30331,30331/01-2028/0008(A),4/1/2028,5/1/2023,Ada Kesalahan,L & T REALTY SDN. BHD.,Aktif,038684289,0196686819,Jadual H,Ya,2-Oct-27,2-Feb-26,2-Feb-23,36 Bulan,56 Bulan,20 Bulan,Kuala Lumpur,30331-2,Residensi Skyline Kuchai,Wp Kuala Lumpur,16/1/2023,30331-2/01-2026/0054(A)-(S),15/1/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Suite"", ""tingkat"": ""56"", ""bilik"": ""1, 2, 3, 4"", ""tandas"": ""1, 2"", ""keluasan"": ""0"", ""unit"": 941, ""hargaMin"": ""455,800.00"", ""hargaMax"": ""1,259,800.00"", ""peratus"": ""57.34"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","1, 2, 3, 4","1, 2",0 mps,941
https://hims.kpkt.gov.my/files/20093/P45/P45-20250226-00015079/IKLAN_BROSUR_01.pdf,20093-2,"[{""src"": ""https://hims.kpkt.gov.my/files/20093/P45/P45-20250226-00015079/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""20093-2/12-2027/1160(N)-(S)"", ""mula"": ""19 Dec 2024"", ""tamat"": ""18 Dec 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}]",3.190402,101.719968,WP Kuala Lumpur,RESIDENSI SKYSANCTUARY 2,"Unit 30-01, Level 30, Tower A, Vertical Business Suite, Avenue 3, Bangsar South, No. 8, Jalan Kerinchi, 59200, Kuala Lumpur, Wp Kuala Lumpur","Level 8, Block B, Wisma Ntp World, , Excella Business Park, Jalan Ampang Putra, 55100, Kuala Lumpur, Wp Kuala Lumpur",www.skyworld.my/skysanctuary,2,skyworldsandm@gmail.com,20093,20093/04-2028/0460(A),5/4/2028,6/4/2023,,SKYSANCTUARY DEVELOPMENT SDN. BHD.,Aktif,60342709968,,Jadual H,Ya,-,-,-,36 Bulan,-,-,-,20093-2,Residensi Skysanctuary 2,Wp Kuala Lumpur,19/12/2024,20093-2/12-2027/1160(A)-(S),18/12/2027,Belum Mula,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""40"", ""bilik"": ""3, 4"", ""tandas"": ""2, 3"", ""keluasan"": ""0"", ""unit"": 383, ""hargaMin"": ""723,800.00"", ""hargaMax"": ""1,088,750.00"", ""peratus"": ""0.00"", ""komponen"": ""Belum Mula"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""40"", ""bilik"": ""3, 4"", ""tandas"": ""2, 3"", ""keluasan"": ""0"", ""unit"": 447, ""hargaMin"": ""701,800.00"", ""hargaMax"": ""1,058,750.00"", ""peratus"": ""0.00"", ""komponen"": ""Belum Mula"", ""ccc"": ""-"", ""vp"": ""-""}]","3, 4","2, 3",0 mps,830
https://hims.kpkt.gov.my/files/5911/P45/P45-20250224-00015042/IKLAN_BROSUR_01.pdf,5911-32,"[{""src"": ""https://hims.kpkt.gov.my/files/5911/P45/P45-20250224-00015042/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""5911-32/08-2027/0767(N)-(S)"", ""mula"": ""27 Aug 2024"", ""tamat"": ""26 Aug 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}]",3.099667,101.694153,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI SURIA MADANI,"Wisma Mah Sing, Penthouse Suite 1, No. 163, Jalan Sungai Besi, 57100, Kuala Lumpur, Wp Kuala Lumpur","Penthouse Suite 2, Wisma Mah Sing, No.163, Jalan Sungai Besi, 57100, Kuala Lumpur, Wp Kuala Lumpur",,33,cy.wong@mahsing.com.my,5911,5911/09-2027/1524(A),26/9/2027,27/9/2022,,MAH SING PROPERTIES SDN. BHD.,Aktif,0392216888,0392216888,Jadual H,Ya,25-Feb-29,25-Feb-28,25-Feb-25,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,5911-32,Residensi Suria Madani,Wp Kuala Lumpur,27/8/2024,5911-32/08-2027/0767(A)-(S),26/8/2027,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""40"", ""bilik"": ""3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 800, ""hargaMin"": ""200,000.00"", ""hargaMax"": ""218,000.00"", ""peratus"": ""5.50"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]",3,2,0 mps,800
https://hims.kpkt.gov.my/files/14510/P45/P45-20250919-00017204/IKLAN_BROSUR_01.pdf,14510-2,"[{""src"": ""https://hims.kpkt.gov.my/files/14510/P45/P45-20250919-00017204/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""14510-2/03-2026/0207(R)-(S)"", ""mula"": ""15 Mar 2025"", ""tamat"": ""14 Mar 2026"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""14510-2/03-2025/0308(R)-(S)"", ""mula"": ""15 Mar 2024"", ""tamat"": ""14 Mar 2025"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""14510-2/03-2024/0214(A)-(S)"", ""mula"": ""15 Mar 2022"", ""tamat"": ""14 Mar 2024"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""14510-2/03-2024/0214(P)"", ""mula"": ""15 Mar 2022"", ""tamat"": ""14 Mar 2024"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.140346,101.706204,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI SWNK HOUZE,"Unit No. 19-01, Menara Ecoworld, , Bukit Bintang City Centre, , No. 2, Jalan Hang Tuah,, 55100, Kuala Lumpur, Wp Kuala Lumpur","Unit Nos. 43a-06 & 43a-09, Menara Ecoworld, Bukit Bintang City Centre, No. 2, Jalan Hang Tuah, 55100, Kuala Lumpur, Wp Kuala Lumpur",,2,icd.sa@ecoworld.my,14510,14510/03-2029/0201(A),14/3/2029,15/3/2024,,BBCC DEVELOPMENT SDN. BHD.,Aktif,0321172255,,Jadual H,Ya,3-Dec-26,3-Dec-25,3-Dec-22,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,14510-2,Residensi Swnk Houze,Wp Kuala Lumpur,15/3/2025,14510-2/03-2026/0207(A)-(S),14/3/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""31"", ""bilik"": ""1, 2, 3"", ""tandas"": ""1, 2, 3"", ""keluasan"": ""0"", ""unit"": 442, ""hargaMin"": ""805,200.00"", ""hargaMax"": ""2,482,800.00"", ""peratus"": ""87.50"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","1, 2, 3","1, 2, 3",0 mps,442
https://hims.kpkt.gov.my/files/14035/P45/P45-20250123-00014681/IKLAN_BROSUR_01.pdf,14035-4,"[{""src"": ""https://hims.kpkt.gov.my/files/14035/P45/P45-20250123-00014681/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""14035-4/02-2025/0173(A)-(S)"", ""mula"": ""25 Feb 2024"", ""tamat"": ""24 Feb 2025"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""14035-4/02-2025/0173(R)-(S)"", ""mula"": ""25 Feb 2024"", ""tamat"": ""24 Feb 2025"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""14035-4/02-2024/0143(A)-(S)"", ""mula"": ""25 Feb 2022"", ""tamat"": ""24 Feb 2024"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""14035-4/02-2024/0143(P)"", ""mula"": ""25 Feb 2022"", ""tamat"": ""24 Feb 2024"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.111146,101.674329,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI TAMAN HILIR,"19-0, Level 19, Pavilion Tower, 75, Jalan Raja Chulan, 50200, Kuala Lumpur, Wp Kuala Lumpur","Level 18 & 19, Pavilion Tower, 75 Jalan Raja Chulan, 50200, Kuala Lumpur, Wp Kuala Lumpur",,6,marketing@malton.com.my,14035,14035/02-2029/0042(A),24/2/2029,25/2/2024,,KUMPULAN GAPADU SDN. BHD.,Aktif,0320882888,,Jadual H,Ya,1-Dec-26,1-Jun-25,1-Jun-22,36 Bulan,54 Bulan,18 Bulan,Kuala Lumpur,14035-4,Residensi Taman Hilir,Wp Kuala Lumpur,25/2/2025,14035-4/02-2026/0076(R)-(S),24/2/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""37"", ""bilik"": ""2, 3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 440, ""hargaMin"": ""744,000.00"", ""hargaMax"": ""1,246,800.00"", ""peratus"": ""60.77"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""37"", ""bilik"": ""2, 3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 440, ""hargaMin"": ""720,000.00"", ""hargaMax"": ""1,226,400.00"", ""peratus"": ""65.46"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3",2,0 mps,880
https://hims.kpkt.gov.my/files/14035/P44/P44-20220704-00000335/IKLAN_BROSUR_01.pdf,14035-5,"[{""src"": ""https://hims.kpkt.gov.my/files/14035/P44/P44-20220704-00000335/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""14035-5/05-2026/0533(A)-(S)"", ""mula"": ""10 May 2023"", ""tamat"": ""09 May 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""14035-5/05-2026/0533(N)-(S)"", ""mula"": ""10 May 2023"", ""tamat"": ""09 May 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.111146,101.674329,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI TAMAN HILIR,"19-0, Level 19, Pavilion Tower, 75, Jalan Raja Chulan, 50200, Kuala Lumpur, Wp Kuala Lumpur","Level 18 & 19, Pavilion Tower, 75 Jalan Raja Chulan, 50200, Kuala Lumpur, Wp Kuala Lumpur",,6,marketing@malton.com.my,14035,14035/02-2029/0042(A),24/2/2029,25/2/2024,,KUMPULAN GAPADU SDN. BHD.,Aktif,0320882888,,Jadual H,Ya,30-Oct-27,30-Apr-27,30-Apr-24,36 Bulan,42 Bulan,6 Bulan,Kuala Lumpur,14035-5,Residensi Taman Hilir,Wp Kuala Lumpur,10/5/2023,14035-5/05-2026/0533(A)-(S),9/5/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""38"", ""bilik"": ""2, 3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 452, ""hargaMin"": ""783,600.00"", ""hargaMax"": ""1,291,200.00"", ""peratus"": ""64.91"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3",2,0 mps,452
https://hims.kpkt.gov.my/files/30349/P45/P45-20250321-00015377/IKLAN_BROSUR_01.pdf,30349-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30349/P45/P45-20250321-00015377/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""30349-1/06-2026/0758(A)-(S)"", ""mula"": ""28 Jun 2023"", ""tamat"": ""27 Jun 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""30349-1/06-2026/0758(N)-(S)"", ""mula"": ""28 Jun 2023"", ""tamat"": ""27 Jun 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.18343,101.649463,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI TANGEN,"110b Jalan Ss 14/1, 47500, Petaling , Selangor","No 31, Jalan Ss 4c/5, Taman Rasa Sayang, 47301, Petaling , Selangor",,1,sa.nk@enghangroup.com,30349,30349/01-2028/0026(N),16/1/2028,17/1/2023,,ANGKASA ARMADA SDN. BHD.,Aktif,0378046682,,Jadual H,Ya,16-Oct-27,16-Oct-26,16-Oct-23,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,30349-1,Residensi Tangen,Wp Kuala Lumpur,28/6/2023,30349-1/06-2026/0758(A)-(S),27/6/2026,Lewat,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""49"", ""bilik"": ""3, 4"", ""tandas"": ""2, 3"", ""keluasan"": ""0"", ""unit"": 413, ""hargaMin"": ""659,000.00"", ""hargaMax"": ""1,135,000.00"", ""peratus"": ""29.72"", ""komponen"": ""Lewat"", ""ccc"": ""-"", ""vp"": ""-""}]","3, 4","2, 3",0 mps,413
https://hims.kpkt.gov.my/files/19088/P45/temp-P45-20250709-RF3awXwyql/IKLAN_BROSUR_01.pdf,19088-2,"[{""src"": ""https://hims.kpkt.gov.my/files/19088/P45/temp-P45-20250709-RF3awXwyql/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""19088-2/12-2025/0450(A)-(S)"", ""mula"": ""30 Dec 2022"", ""tamat"": ""29 Dec 2025"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""19088-2/12-2025/0450(R)-(S)"", ""mula"": ""30 Dec 2022"", ""tamat"": ""29 Dec 2025"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}, {""no"": ""19088-2/12-2022/03667(P)"", ""mula"": ""30 Dec 2021"", ""tamat"": ""29 Dec 2022"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""19088-2/12-2021/03556(P)"", ""mula"": ""15 Dec 2020"", ""tamat"": ""14 Dec 2021"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""19088-2/12-2020/03363(P)"", ""mula"": ""15 Dec 2019"", ""tamat"": ""14 Dec 2020"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""19088-2/12-2019/01084(P)"", ""mula"": ""15 Dec 2017"", ""tamat"": ""14 Dec 2019"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.107405,101.698122,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI THE ADDRESS II,"No. 2d , Jalan Ss 6/6,, Kelana Jaya,, Petaling Jaya,, 47301, Petaling , Selangor","No.2d, 2nd Floor, Jalan Ss 6/6, Kelana Jaya, 47301, Kuala Lumpur, Selangor",,3,maxim@maximglobal.com.my,19088,19088/12-2030/0655(R),29/12/2030,30/12/2025,,KAISAR MAXIM SDN. BHD.,Aktif,0378865454,,Jadual H,Ya,23-Sep-23,23-Apr-21,23-Apr-18,36 Bulan,65 Bulan,29 Bulan,Kuala Lumpur,19088-2,Residensi The Address Ii,Wp Kuala Lumpur,30/12/2022,19088-2/12-2025/0450(A)-(S),29/12/2025,Siap Dengan CCC,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""37"", ""bilik"": ""4"", ""tandas"": ""4"", ""keluasan"": ""104"", ""unit"": 202, ""hargaMin"": ""737,000.00"", ""hargaMax"": ""1,687,778.00"", ""peratus"": ""100.00"", ""komponen"": ""Siap Dengan CCC"", ""ccc"": ""07/03/2023"", ""vp"": ""-""}]",4,4,104 mps,202
https://hims.kpkt.gov.my/files/19088/P45/P45-20250527-00016125/IKLAN_BROSUR_01.pdf,19088-3,"[{""src"": ""https://hims.kpkt.gov.my/files/19088/P45/P45-20250527-00016125/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""19088-3/04-2027/0356(A)-(S)"", ""mula"": ""30 Apr 2024"", ""tamat"": ""29 Apr 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""19088-3/04-2027/0356(N)-(S)"", ""mula"": ""30 Apr 2024"", ""tamat"": ""29 Apr 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.1095,101.6825,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI THE ATAS,"No. 2d , Jalan Ss 6/6,, Kelana Jaya,, Petaling Jaya,, 47301, Petaling , Selangor","No.2d, 2nd Floor, Jalan Ss 6/6, Kelana Jaya, 47301, Kuala Lumpur, Selangor",,3,maxim@maximglobal.com.my,19088,19088/12-2030/0655(R),29/12/2030,30/12/2025,,KAISAR MAXIM SDN. BHD.,Aktif,0378865454,,Jadual H,Ya,11-Sep-28,11-May-27,11-May-24,36 Bulan,52 Bulan,16 Bulan,Kuala Lumpur,19088-3,Residensi The Atas,Wp Kuala Lumpur,30/4/2024,19088-3/04-2027/0356(A)-(S),29/4/2027,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""27"", ""bilik"": ""3, 4"", ""tandas"": ""3, 4"", ""keluasan"": ""0"", ""unit"": 208, ""hargaMin"": ""808,000.00"", ""hargaMax"": ""1,157,000.00"", ""peratus"": ""24.33"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""27"", ""bilik"": ""3, 4"", ""tandas"": ""3, 4"", ""keluasan"": ""0"", ""unit"": 208, ""hargaMin"": ""808,000.00"", ""hargaMax"": ""1,157,000.00"", ""peratus"": ""20.51"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""27"", ""bilik"": ""3, 4"", ""tandas"": ""3, 4"", ""keluasan"": ""0"", ""unit"": 208, ""hargaMin"": ""818,000.00"", ""hargaMax"": ""1,157,000.00"", ""peratus"": ""20.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","3, 4","3, 4",0 mps,624
https://hims.kpkt.gov.my/files/30488/30488-1/IKLAN_BROSUR_01.pdf,30488-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30488/30488-1/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""30488-1/10-2026/1142(N)-(S)"", ""mula"": ""17 Oct 2023"", ""tamat"": ""16 Oct 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}]",3.142197,101.710548,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI TIMES SQUARE 2,"Lot 13-01a, Level 13 (east Wing), Berjaya Times Square, No.1 Jalan Imbi, 55100, Kuala Lumpur, Wp Kuala Lumpur","Postal No. 08-23 (lot No. 08-16), Level 8, Berjaya Times Square, No. 1, Jalan Imbi, 55100, Kuala Lumpur, Wp Kuala Lumpur",,1,koklun.lee@berjaya.com.my,30488,30488/06-2028/0165(A),22/6/2028,23/6/2023,,BERJAYA TIMES SQUARE SDN. BHD.,Aktif,0321491999,,Jadual H,Ya,6-Dec-27,6-Dec-26,6-Dec-23,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,30488-1,Residensi Times Square 2,Wp Kuala Lumpur,17/10/2023,30488-1/10-2026/1142(A)-(S),16/10/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""41"", ""bilik"": ""1, 2, 3"", ""tandas"": ""1, 2, 3"", ""keluasan"": ""0"", ""unit"": 629, ""hargaMin"": ""688,000.00"", ""hargaMax"": ""2,649,000.00"", ""peratus"": ""25.29"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","1, 2, 3","1, 2, 3",0 mps,629
